2026-05-21 20:31:03 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15011 (координаты 27.66, -179.45)
2026-05-21 20:31:03 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=27.66%2C-179.45&radius=25000&limit=15
2026-05-21 20:31:03 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (27.66, -179.45)
2026-05-21 20:31:03 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (27.66, -179.45)
2026-05-21 20:31:03 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15011 не обнаружено
2026-05-21 20:31:03 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15012 (координаты 74.81, 36.84)
2026-05-21 20:31:03 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=74.81%2C36.84&radius=25000&limit=15
2026-05-21 20:31:04 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (74.81, 36.84)
2026-05-21 20:31:04 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (74.81, 36.84)
2026-05-21 20:31:04 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15012 не обнаружено
2026-05-21 20:31:04 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15013 (координаты 36.43, -38.91)
2026-05-21 20:31:04 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=36.43%2C-38.91&radius=25000&limit=15
2026-05-21 20:31:04 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (36.43, -38.91)
2026-05-21 20:31:04 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (36.43, -38.91)
2026-05-21 20:31:04 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15013 не обнаружено
2026-05-21 20:31:04 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15014 (координаты -6.74, -61.88)
2026-05-21 20:31:04 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-6.74%2C-61.88&radius=25000&limit=15
2026-05-21 20:31:04 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-6.74, -61.88)
2026-05-21 20:31:04 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-6.74, -61.88)
2026-05-21 20:31:04 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15014 не обнаружено
2026-05-21 20:31:04 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15015 (координаты 78.55, -60.47)
2026-05-21 20:31:04 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=78.55%2C-60.47&radius=25000&limit=15
2026-05-21 20:31:05 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (78.55, -60.47)
2026-05-21 20:31:05 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (78.55, -60.47)
2026-05-21 20:31:05 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15015 не обнаружено
2026-05-21 20:31:05 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15016 (координаты 12.14, 10.05)
2026-05-21 20:31:05 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=12.14%2C10.05&radius=25000&limit=15
2026-05-21 20:31:05 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (12.14, 10.05)
2026-05-21 20:31:05 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (12.14, 10.05)
2026-05-21 20:31:05 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15016 не обнаружено
2026-05-21 20:31:05 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15017 (координаты -80.12, -19.34)
2026-05-21 20:31:05 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-80.12%2C-19.34&radius=25000&limit=15
2026-05-21 20:31:05 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-80.12, -19.34)
2026-05-21 20:31:05 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-80.12, -19.34)
2026-05-21 20:31:05 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15017 не обнаружено
2026-05-21 20:31:05 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15018 (координаты 3.88, -116.22)
2026-05-21 20:31:05 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=3.88%2C-116.22&radius=25000&limit=15
2026-05-21 20:31:06 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (3.88, -116.22)
2026-05-21 20:31:06 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (3.88, -116.22)
2026-05-21 20:31:06 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15018 не обнаружено
2026-05-21 20:31:06 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15019 (координаты 79.55, -100.51)
2026-05-21 20:31:06 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=79.55%2C-100.51&radius=25000&limit=15
2026-05-21 20:31:06 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (79.55, -100.51)
2026-05-21 20:31:06 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (79.55, -100.51)
2026-05-21 20:31:06 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15019 не обнаружено
2026-05-21 20:31:06 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15020 (координаты -40.62, -77.95)
2026-05-21 20:31:06 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-40.62%2C-77.95&radius=25000&limit=15
2026-05-21 20:31:06 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-40.62, -77.95)
2026-05-21 20:31:06 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-40.62, -77.95)
2026-05-21 20:31:06 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15020 не обнаружено
2026-05-21 20:31:06 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15021 (координаты 25.04, 53.84)
2026-05-21 20:31:06 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=25.04%2C53.84&radius=25000&limit=15
2026-05-21 20:31:07 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (25.04, 53.84)
2026-05-21 20:31:07 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (25.04, 53.84)
2026-05-21 20:31:07 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15021 не обнаружено
2026-05-21 20:31:07 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15022 (координаты -32.32, -26.58)
2026-05-21 20:31:07 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-32.32%2C-26.58&radius=25000&limit=15
2026-05-21 20:31:07 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-32.32, -26.58)
2026-05-21 20:31:07 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-32.32, -26.58)
2026-05-21 20:31:07 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15022 не обнаружено
2026-05-21 20:31:07 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15023 (координаты -22.24, 43.15)
2026-05-21 20:31:07 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-22.24%2C43.15&radius=25000&limit=15
2026-05-21 20:31:07 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-22.24, 43.15)
2026-05-21 20:31:07 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-22.24, 43.15)
2026-05-21 20:31:07 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15023 не обнаружено
2026-05-21 20:31:07 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15024 (координаты -20.11, -166.86)
2026-05-21 20:31:07 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-20.11%2C-166.86&radius=25000&limit=15
2026-05-21 20:31:08 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-20.11, -166.86)
2026-05-21 20:31:08 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-20.11, -166.86)
2026-05-21 20:31:08 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15024 не обнаружено
2026-05-21 20:31:08 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15025 (координаты 2.73, 85.12)
2026-05-21 20:31:08 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=2.73%2C85.12&radius=25000&limit=15
2026-05-21 20:31:08 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (2.73, 85.12)
2026-05-21 20:31:08 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (2.73, 85.12)
2026-05-21 20:31:08 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15025 не обнаружено
2026-05-21 20:31:08 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15026 (координаты 70.06, 83.68)
2026-05-21 20:31:08 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=70.06%2C83.68&radius=25000&limit=15
2026-05-21 20:31:09 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (70.06, 83.68)
2026-05-21 20:31:09 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (70.06, 83.68)
2026-05-21 20:31:09 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15026 не обнаружено
2026-05-21 20:31:09 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15027 (координаты 67.09, 89.14)
2026-05-21 20:31:09 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=67.09%2C89.14&radius=25000&limit=15
2026-05-21 20:31:09 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (67.09, 89.14)
2026-05-21 20:31:09 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (67.09, 89.14)
2026-05-21 20:31:09 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15027 не обнаружено
2026-05-21 20:31:09 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15028 (координаты -43.96, 125.42)
2026-05-21 20:31:09 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-43.96%2C125.42&radius=25000&limit=15
2026-05-21 20:31:10 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-43.96, 125.42)
2026-05-21 20:31:10 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-43.96, 125.42)
2026-05-21 20:31:10 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15028 не обнаружено
2026-05-21 20:31:10 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15029 (координаты 27.72, -7.09)
2026-05-21 20:31:10 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=27.72%2C-7.09&radius=25000&limit=15
2026-05-21 20:31:10 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (27.72, -7.09)
2026-05-21 20:31:10 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (27.72, -7.09)
2026-05-21 20:31:10 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15029 не обнаружено
2026-05-21 20:31:10 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15030 (координаты -34.81, 52.08)
2026-05-21 20:31:10 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-34.81%2C52.08&radius=25000&limit=15
2026-05-21 20:31:11 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-34.81, 52.08)
2026-05-21 20:31:11 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-34.81, 52.08)
2026-05-21 20:31:11 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15030 не обнаружено
2026-05-21 20:31:11 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15031 (координаты 13.95, 80.99)
2026-05-21 20:31:11 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=13.95%2C80.99&radius=25000&limit=15
2026-05-21 20:31:11 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (13.95, 80.99)
2026-05-21 20:31:11 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (13.95, 80.99)
2026-05-21 20:31:11 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15031 не обнаружено
2026-05-21 20:31:11 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15032 (координаты -21.58, 89.2)
2026-05-21 20:31:11 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-21.58%2C89.2&radius=25000&limit=15
2026-05-21 20:31:11 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-21.58, 89.2)
2026-05-21 20:31:11 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-21.58, 89.2)
2026-05-21 20:31:11 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15032 не обнаружено
2026-05-21 20:31:11 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15033 (координаты 56.44, -20.34)
2026-05-21 20:31:11 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=56.44%2C-20.34&radius=25000&limit=15
2026-05-21 20:31:12 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (56.44, -20.34)
2026-05-21 20:31:12 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (56.44, -20.34)
2026-05-21 20:31:12 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15033 не обнаружено
2026-05-21 20:31:12 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15034 (координаты 54.52, -82.4)
2026-05-21 20:31:12 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=54.52%2C-82.4&radius=25000&limit=15
2026-05-21 20:31:12 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (54.52, -82.4)
2026-05-21 20:31:12 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (54.52, -82.4)
2026-05-21 20:31:12 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15034 не обнаружено
2026-05-21 20:31:12 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15035 (координаты -43.08, 47.47)
2026-05-21 20:31:12 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-43.08%2C47.47&radius=25000&limit=15
2026-05-21 20:31:12 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-43.08, 47.47)
2026-05-21 20:31:12 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-43.08, 47.47)
2026-05-21 20:31:12 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15035 не обнаружено
2026-05-21 20:31:12 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15036 (координаты 39.57, -159.78)
2026-05-21 20:31:12 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=39.57%2C-159.78&radius=25000&limit=15
2026-05-21 20:31:13 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (39.57, -159.78)
2026-05-21 20:31:13 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (39.57, -159.78)
2026-05-21 20:31:13 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15036 не обнаружено
2026-05-21 20:31:13 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15037 (координаты 21.97, 79.96)
2026-05-21 20:31:13 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=21.97%2C79.96&radius=25000&limit=15
2026-05-21 20:31:13 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (21.97, 79.96)
2026-05-21 20:31:13 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (21.97, 79.96)
2026-05-21 20:31:13 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15037 не обнаружено
2026-05-21 20:31:13 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15038 (координаты 49.48, -14.25)
2026-05-21 20:31:13 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=49.48%2C-14.25&radius=25000&limit=15
2026-05-21 20:31:13 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (49.48, -14.25)
2026-05-21 20:31:13 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (49.48, -14.25)
2026-05-21 20:31:13 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15038 не обнаружено
2026-05-21 20:31:13 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15039 (координаты 45.06, 147.69)
2026-05-21 20:31:13 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=45.06%2C147.69&radius=25000&limit=15
2026-05-21 20:31:14 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (45.06, 147.69)
2026-05-21 20:31:14 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (45.06, 147.69)
2026-05-21 20:31:14 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15039 не обнаружено
2026-05-21 20:31:14 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15040 (координаты 34.95, 178.86)
2026-05-21 20:31:14 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=34.95%2C178.86&radius=25000&limit=15
2026-05-21 20:31:14 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (34.95, 178.86)
2026-05-21 20:31:14 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (34.95, 178.86)
2026-05-21 20:31:14 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15040 не обнаружено
2026-05-21 20:31:14 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15041 (координаты -81.57, 68.91)
2026-05-21 20:31:14 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-81.57%2C68.91&radius=25000&limit=15
2026-05-21 20:31:14 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-81.57, 68.91)
2026-05-21 20:31:14 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-81.57, 68.91)
2026-05-21 20:31:14 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15041 не обнаружено
2026-05-21 20:31:14 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15042 (координаты 30.66, 8.27)
2026-05-21 20:31:14 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=30.66%2C8.27&radius=25000&limit=15
2026-05-21 20:31:15 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (30.66, 8.27)
2026-05-21 20:31:15 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (30.66, 8.27)
2026-05-21 20:31:15 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15042 не обнаружено
2026-05-21 20:31:15 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15043 (координаты 6.14, 172.84)
2026-05-21 20:31:15 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=6.14%2C172.84&radius=25000&limit=15
2026-05-21 20:31:15 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (6.14, 172.84)
2026-05-21 20:31:15 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (6.14, 172.84)
2026-05-21 20:31:15 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15043 не обнаружено
2026-05-21 20:31:15 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15044 (координаты -1.68, 22.22)
2026-05-21 20:31:15 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-1.68%2C22.22&radius=25000&limit=15
2026-05-21 20:31:15 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-1.68, 22.22)
2026-05-21 20:31:15 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-1.68, 22.22)
2026-05-21 20:31:15 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15044 не обнаружено
2026-05-21 20:31:15 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15045 (координаты 56.99, 49.61)
2026-05-21 20:31:15 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=56.99%2C49.61&radius=25000&limit=15
2026-05-21 20:31:16 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (56.99, 49.61)
2026-05-21 20:31:16 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (56.99, 49.61)
2026-05-21 20:31:16 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15045 не обнаружено
2026-05-21 20:31:16 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15046 (координаты 50.36, 175.17)
2026-05-21 20:31:16 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=50.36%2C175.17&radius=25000&limit=15
2026-05-21 20:31:16 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (50.36, 175.17)
2026-05-21 20:31:16 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (50.36, 175.17)
2026-05-21 20:31:16 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15046 не обнаружено
2026-05-21 20:31:16 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15047 (координаты -51.3, -67.74)
2026-05-21 20:31:16 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-51.3%2C-67.74&radius=25000&limit=15
2026-05-21 20:31:16 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-51.3, -67.74)
2026-05-21 20:31:16 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-51.3, -67.74)
2026-05-21 20:31:16 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15047 не обнаружено
2026-05-21 20:31:16 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15048 (координаты -48.78, 23.3)
2026-05-21 20:31:16 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-48.78%2C23.3&radius=25000&limit=15
2026-05-21 20:31:17 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-48.78, 23.3)
2026-05-21 20:31:17 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-48.78, 23.3)
2026-05-21 20:31:17 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15048 не обнаружено
2026-05-21 20:31:17 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 15049 (координаты 26.88, -149.01)
2026-05-21 20:31:17 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=26.88%2C-149.01&radius=25000&limit=15
2026-05-21 20:31:17 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (26.88, -149.01)
2026-05-21 20:31:17 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (26.88, -149.01)
2026-05-21 20:31:17 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 15049 не обнаружено
